CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
8.5,0.2725,26.3755,0.8362,12.3851,4.5079,2.1963,89.8975,187.5429
8.5,0.2738,26.6583,0.7813,10.5965,4.5834,2.1781,90.1491,187.807
8.5,0.2729,28.1432,0.7631,7.0208,4.6874,2.1744,90.2744,187.6857
8.5,0.2695,29.2332,0.8321,7.3443,4.7589,2.1738,90.3997,187.5643
8.5,0.266,34.2427,0.9413,14.5836,4.7794,2.1751,90.5295,187.42
8.5,0.2641,38.2133,1.1933,100.1465,4.7632,2.1788,90.7354,186.8848
8.5,0.2643,39.9916,1.5734,637.8783,4.7394,2.1846,90.9413,186.3495
8.5469,0.2689,41.2673,1.8264,71.9319,0.049,2.1834,91.1456,185.8183
8.5469,0.2664,42.3532,1.8299,90.6212,0.0504,2.1901,91.4081,185.6699
8.5469,0.2606,42.4938,1.826,213.4901,0.0506,2.1926,91.6687,185.5226
8.5469,0.2562,42.3112,1.7864,146.0121,0.0494,2.1921,91.9292,185.3752
8.5469,0.2559,41.9474,1.74,112.882,0.0478,2.1913,91.9478,185.2196
8.5469,0.2589,41.0959,1.6722,59.5319,0.0467,2.1917,91.9561,185.0636
8.5469,0.2634,41.1774,1.6183,31.0391,0.0461,2.1935,91.9645,184.9076
8.5469,0.2667,41.5184,1.6073,20.8047,0.0463,2.1963,91.8508,184.7777
8.5469,0.2664,41.6725,1.6464,21.5131,0.0478,2.2007,91.7252,184.6504
8.5469,0.2628,42.5625,1.6824,24.7,0.0497,2.2057,91.5996,184.523
8.5469,0.2599,41.6484,1.562,12.0553,0.0514,2.21,91.4708,184.2692
8.5469,0.2606,42.0961,1.5517,10.8759,0.0527,2.213,91.3414,183.9954
8.5469,0.2638,43.6892,1.5608,13.4617,0.0537,2.2144,91.212,183.7216
8.5469,0.2643,43.6997,1.5256,15.9655,0.054,2.2144,91.1957,183.5995
8.5469,0.2648,43.8377,1.469,16.1902,0.0544,2.2145,91.205,183.5117
8.5469,0.2605,44.0425,1.4234,15.2153,0.0537,2.2132,91.2143,183.4239
8.5469,0.2515,45.4669,1.3393,12.7605,0.0516,2.2117,91.4646,183.3109
8.5469,0.2414,45.6868,1.2484,8.071,0.0487,2.213,91.7879,183.1904
8.5469,0.2343,45.6679,1.1842,5.3327,0.0465,2.2192,92.1112,183.0699
8.5469,0.2337,43.2922,1.1625,4.217,0.0461,2.229,92.6238,182.8833
8.5469,0.2395,42.1774,1.1795,4.3152,0.0473,2.2375,93.2102,182.6711
8.5469,0.2467,41.8852,1.213,5.4807,0.0491,2.2396,93.7967,182.4588
8.5469,0.2518,40.5117,1.2984,10.9753,0.0497,2.233,94.3943,182.1196
8.5469,0.2542,40.12,1.3815,26.5869,0.0484,2.2203,94.9975,181.7184
8.5469,0.2544,41.0978,1.3645,36.3358,0.0462,2.2085,95.6006,181.3171
8.5469,0.254,40.3337,1.2938,19.0183,0.0454,2.2037,96.0657,181.0789
8.5469,0.2565,40.1437,1.217,9.0881,0.0466,2.2062,96.4475,180.9391
8.5469,0.2643,40.2328,1.1172,4.4592,0.049,2.2119,96.8293,180.7994
8.5469,0.2766,41.3421,1.0277,2.5713,0.0517,2.2173,97.0612,180.8921
8.5469,0.2915,41.2129,1.0266,2.3906,0.0536,2.2211,97.1826,181.1562
8.5469,0.3072,42.6734,1.0563,2.6249,0.052,2.2225,97.304,181.4203
8.5469,0.3209,46.3779,1.1077,3.0057,0.0465,2.2244,97.3509,181.9429
8.5469,0.3283,50.9012,1.1575,3.2564,0.0411,2.2321,97.3311,182.6973
8.5469,0.328,59.5112,1.157,2.9379,0.04,2.2401,97.3113,183.4516
8.5469,0.3277,65.889,1.1488,2.5381,0.0389,2.2482,97.3204,184.3407
8.5469,0.3221,68.4132,1.1359,2.1958,0.0404,2.2707,97.3609,185.3762
8.5469,0.3153,67.4071,1.1194,1.8986,0.0443,2.2926,97.4015,186.4117
8.5469,0.3089,66.1632,1.0949,1.6698,0.0472,2.307,97.5346,187.4711
8.5469,0.3039,64.3422,1.0801,1.5329,0.0476,2.3123,97.7898,188.5619
8.5469,0.301,64.1045,1.091,1.5109,0.0462,2.3115,98.045,189.6527
8.5469,0.3009,64.7296,1.1121,1.5659,0.0448,2.3098,98.3008,190.6743
8.5469,0.3033,66.158,1.1424,1.6024,0.0445,2.3108,98.5576,191.5845
8.5469,0.3061,66.5178,1.1594,1.5932,0.0455,2.3154,98.8144,192.4947
8.5469,0.307,67.8741,1.1608,1.5207,0.0475,2.3223,99.0801,193.3516
8.5469,0.3063,67.9839,1.1541,1.4123,0.0492,2.328,99.3636,194.1029
8.5469,0.3063,66.6151,1.1203,1.2705,0.05,2.3304,99.6471,194.8542
8.5469,0.3102,64.3796,1.1076,1.235,0.05,2.3289,99.8877,195.6042
8.5469,0.3167,62.9839,1.0933,1.1997,0.049,2.3251,100.0221,196.3509
8.5469,0.322,61.8383,1.0808,1.1778,0.0474,2.3235,100.1566,197.0976
8.5469,0.322,61.0562,1.0809,1.2061,0.0463,2.3265,100.2925,197.8464
8.5469,0.3161,61.526,1.0846,1.242,0.0472,2.3333,100.4332,198.6021
8.5625,0.306,66.3041,1.0912,1.2868,0.0503,2.3413,100.5738,199.3578
8.5625,0.3019,68.4124,1.1061,1.3309,0.0545,2.3476,100.6979,200.071
8.5469,0.301,65.4124,1.1068,1.3436,0.0577,2.349,100.752,200.6046
8.5469,0.302,60.7738,1.1051,1.3034,0.0576,2.3464,100.806,201.1383
8.5469,0.303,57.7091,1.1056,1.2834,0.0575,2.3438,100.8402,201.5746
8.5469,0.3033,56.2492,1.1226,1.3065,0.0548,2.3379,100.7559,201.4305
8.5469,0.3,55.8748,1.1505,1.3488,0.0519,2.3364,100.6715,201.2864
8.5469,0.2954,56.4304,1.1702,1.3946,0.0493,2.339,100.5526,201.0772
8.5469,0.2928,56.9424,1.1865,1.4308,0.0477,2.3436,100.1057,200.2513
8.5469,0.2925,57.3534,1.1958,1.4792,0.0484,2.3476,99.6588,199.4254
8.5469,0.2904,57.6442,1.1968,1.5189,0.0524,2.3473,99.2116,198.5851
8.5469,0.2843,56.1179,1.1931,1.5224,0.0584,2.339,98.7583,197.4579
8.5469,0.2743,53.639,1.1859,1.4997,0.0638,2.3222,98.3051,196.3307
8.5469,0.2609,49.7149,1.1544,1.4279,0.0678,2.2989,97.8516,195.203
8.5469,0.244,47.1327,1.0858,1.2639,0.0702,2.2733,97.4306,194.21
8.5469,0.2238,43.4356,1.016,1.1465,0.0701,2.2494,97.0094,193.2166
8.5469,0.2051,41.4528,0.9658,1.1014,0.066,2.2307,96.5882,192.2232
8.5469,0.1951,40.0559,0.9452,1.1795,0.0581,2.2202,96.7596,191.4485
8.5469,0.1984,38.1199,0.9558,1.2956,0.051,2.2213,96.9612,190.6849
8.5469,0.2133,37.2841,0.9751,1.2818,0.0494,2.2331,97.1627,189.9213
8.5469,0.2335,35.8461,1.0079,1.2018,0.0543,2.248,97.1422,188.9967
8.5469,0.2527,34.6932,1.0427,1.1912,0.0611,2.2539,97.098,188.0548
8.5469,0.2685,33.3881,1.0512,1.2593,0.0642,2.2442,97.0538,187.113
8.5469,0.2834,33.4303,1.0718,1.5023,0.0612,2.2231,96.4728,186.405
8.5469,0.2913,33.621,1.0767,1.864,0.0574,2.2132,95.8012,185.7365
8.5469,0.2992,35.0452,1.0399,2.0379,0.0536,2.2034,95.1296,185.0681
8.5469,0.3131,36.6514,0.9858,1.9749,0.0441,2.1963,94.9755,184.6577
8.5469,0.3197,38.4987,0.933,1.6368,0.0356,2.2072,94.9447,184.3089
8.5469,0.3151,42.7921,0.9047,1.2576,0.031,2.2362,94.9139,183.9601
8.5469,0.3014,51.2227,0.9615,1.0521,0.0335,2.2772,94.7952,184.0135
8.5469,0.2848,59.4835,0.9736,1.0725,0.0431,2.3174,94.6487,184.1943
8.5469,0.2722,63.03,0.9988,1.1983,0.0567,2.3416,94.5023,184.3751
8.5469,0.2662,63.6156,1.0518,1.4876,0.0694,2.3421,95.2017,184.7608
8.5469,0.2648,62.1996,1.0812,1.7195,0.0774,2.3202,96.2441,185.2296
8.5469,0.2642,58.9911,1.1067,1.9108,0.0783,2.2835,97.2865,185.6985
8.5469,0.2626,55.4693,1.138,2.2681,0.0719,2.2418,98.0431,186.1882
8.5469,0.2617,51.9475,1.1619,2.6688,0.0671,2.224,98.6547,186.6885
8.5469,0.2608,44.3305,1.1717,2.8791,0.0622,2.2062,99.2663,187.1888
8.5469,0.2592,40.2564,1.1399,2.7053,0.0542,2.1847,99.5334,187.5608
8.5469,0.2587,38.0006,1.0788,2.3539,0.0523,2.181,99.5852,187.8526
8.5469,0.2581,36.5181,1.021,2.1104,0.0504,2.1773,99.6371,188.1445
8.5469,0.2576,33.8629,0.9723,1.8679,0.0494,2.1779,99.456,188.2189
8.5469,0.2585,34.4327,0.9254,1.5817,0.0492,2.1809,99.0975,188.1277
8.5469,0.26,33.7906,0.8825,1.3424,0.0492,2.1826,98.739,188.0366
8.5469,0.2616,33.1484,0.8442,1.1782,0.0492,2.1843,98.1238,187.7735
8.5469,0.2657,32.6353,0.8307,1.1312,0.0495,2.1885,97.2712,187.3514
8.5469,0.2684,33.4967,0.8173,1.0842,0.0503,2.1937,96.4185,186.9293
8.5469,0.2681,35.0989,0.8002,1.0171,0.0508,2.1964,95.7012,186.3615
8.5469,0.2677,35.8914,0.7899,0.9792,0.0514,2.199,95.1356,185.6304
8.5469,0.2633,35.685,0.7866,0.9808,0.0524,2.2029,94.5699,184.8994
8.5469,0.2606,34.4778,0.7829,0.9658,0.0527,2.2039,94.1061,184.0954
8.5469,0.258,33.98,0.7787,0.9392,0.0531,2.2049,93.781,183.1922
8.5469,0.2545,33.4822,0.7738,0.9183,0.0533,2.2057,93.4559,182.2889
8.5469,0.2537,33.1763,0.7828,0.9378,0.0533,2.2064,93.2798,181.3542
8.5469,0.254,32.9123,0.8018,1.0004,0.0534,2.207,93.3516,180.3672
8.5469,0.2543,34.8245,0.8165,1.058,0.0535,2.2077,93.4233,179.3802
8.5469,0.2541,35.0188,0.8319,1.107,0.0542,2.2093,93.5372,178.4342
8.5469,0.253,35.3005,0.8459,1.1553,0.0548,2.2106,93.7379,177.5726
8.5469,0.2524,34.1519,0.8478,1.1574,0.0547,2.2108,93.9386,176.7109
8.5469,0.2518,34.5782,0.8397,1.1176,0.0547,2.211,94.179,175.9803
8.5469,0.2577,34.5432,0.8316,1.0778,0.054,2.2112,94.522,175.5873
8.5469,0.2546,34.5082,0.8128,1.0031,0.0536,2.2116,94.865,175.1944
8.5469,0.2516,34.6001,0.8003,0.9565,0.0532,2.2121,95.0226,174.9074
8.5469,0.2521,34.4349,0.7933,0.9407,0.0528,2.2138,94.5647,174.9721
8.5469,0.2518,34.5214,0.779,0.9023,0.0529,2.2151,94.1067,175.0368
8.5469,0.2505,34.3769,0.7553,0.8225,0.0532,2.2155,93.6642,175.1679
8.5469,0.2489,33.7844,0.7445,0.7722,0.0535,2.2153,93.2902,175.594
8.5469,0.2483,32.7455,0.7482,0.7838,0.0538,2.2151,92.9161,176.0202
8.5469,0.2494,33.9587,0.7613,0.823,0.0537,2.2148,92.5523,176.4296
8.5469,0.2519,35.172,0.777,0.8653,0.053,2.2144,92.2534,176.7322
8.5469,0.2533,34.2265,0.7883,0.8903,0.0517,2.2135,91.9546,177.0348
8.5469,0.2512,34.0009,0.7833,0.9026,0.05,2.2124,91.6801,177.3229
8.5469,0.247,32.9575,0.7619,0.8432,0.0486,2.2115,91.6594,177.4592
8.5469,0.244,33.2738,0.7459,0.7932,0.0483,2.2121,91.6387,177.5955
8.5469,0.2445,34.0734,0.73,0.7431,0.0495,2.2147,91.6115,177.7129
8.5469,0.2467,34.952,0.7166,0.7022,0.0512,2.2179,91.4261,177.3706
8.5469,0.2468,34.7115,0.7049,0.6873,0.0524,2.2204,91.2408,177.0283
8.5469,0.2439,34.471,0.6951,0.6732,0.0527,2.2212,91.0539,176.6831
8.5469,0.2406,34.645,0.691,0.6667,0.0527,2.2208,90.975,175.9362
8.5469,0.239,34.3211,0.6935,0.6862,0.0531,2.2209,90.8953,175.1829
8.5469,0.2394,33.6941,0.6885,0.6962,0.0538,2.2219,90.8157,174.4296
8.5469,0.2401,34.7565,0.6721,0.6469,0.0545,2.224,90.7631,173.4741
8.5469,0.2396,34.9214,0.6459,0.5871,0.055,2.226,90.7122,172.5065
8.5469,0.2374,33.3058,0.6274,0.5586,0.0552,2.2275,90.6612,171.5388
8.5234,0.2348,33.1676,0.6202,0.554,0.0555,2.2287,90.6392,170.7154
8.5469,0.2333,33.0294,0.6166,0.5499,0.0554,2.2302,90.6206,169.9088
8.5469,0.234,34.8639,0.6136,0.5475,0.055,2.2321,90.602,169.1022
8.5469,0.2355,34.6299,0.6108,0.5429,0.0543,2.2341,90.4901,168.4689
8.5469,0.2355,34.66,0.6081,0.5383,0.0534,2.2356,90.3613,167.8669
8.5469,0.2325,35.4973,0.6013,0.5254,0.0527,2.2364,90.2325,167.2648
8.5469,0.2276,34.8048,0.5929,0.5099,0.0523,2.2372,90.1747,166.8286
8.5469,0.2224,33.918,0.5878,0.4992,0.0528,2.2393,90.1347,166.4339
8.5469,0.2184,33.4659,0.5861,0.5001,0.0543,2.2431,90.0947,166.0393
8.5469,0.2172,33.0138,0.5915,0.5122,0.056,2.2472,90.0418,165.7754
8.5469,0.2192,32.4317,0.5928,0.5152,0.0573,2.25,89.9845,165.5547
8.5469,0.2236,32.7115,0.5895,0.5097,0.0582,2.2508,89.9272,165.334
8.5469,0.2285,34.0168,0.5833,0.5035,0.0597,2.2506,89.9565,165.1708
8.5469,0.2319,34.5036,0.5771,0.4944,0.062,2.2495,90.0223,165.0318
8.5469,0.2332,33.3071,0.5725,0.4861,0.0637,2.246,90.088,164.8928
8.5469,0.2334,31.5588,0.5693,0.4784,0.0635,2.2401,90.147,164.9256
8.5234,0.2346,31.681,0.5697,0.4754,0.0613,2.2332,90.2024,165.0486
8.5469,0.237,31.8033,0.5716,0.478,0.0582,2.2273,90.2579,165.1716
8.5469,0.2385,32.9275,0.5735,0.4806,0.0555,2.2243,90.3191,165.3143
8.5469,0.238,34.1586,0.5824,0.4934,0.0539,2.2248,90.3842,165.4697
8.5469,0.2356,34.6892,0.5933,0.5144,0.0533,2.2276,90.4493,165.6252
8.5469,0.2333,32.5054,0.6009,0.5318,0.0535,2.2306,90.4854,165.712
8.5469,0.2326,31.8831,0.6012,0.5316,0.054,2.2321,90.4988,165.7448
8.5469,0.2336,32.3414,0.5933,0.517,0.0544,2.232,90.5121,165.7777
8.5469,0.2353,32.2859,0.5831,0.4993,0.0547,2.2315,90.4868,165.7607
8.5469,0.2362,32.082,0.5757,0.4848,0.0552,2.2317,90.4244,165.6963
8.5469,0.2355,31.8781,0.5693,0.4782,0.0558,2.2325,90.362,165.6319
8.5469,0.2333,33.5682,0.5624,0.4707,0.056,2.233,90.2797,165.5692
8.5469,0.2307,34.2161,0.5538,0.4634,0.0556,2.2329,90.1743,165.5084
8.5469,0.2283,33.0509,0.5491,0.4561,0.055,2.2328,90.0689,165.4477
8.5469,0.2262,32.7726,0.5458,0.4514,0.0548,2.2341,89.9857,165.4062
8.5469,0.2249,31.6868,0.5455,0.4487,0.0552,2.2371,89.9338,165.3918
8.5469,0.224,32.1394,0.5464,0.4503,0.0554,2.2406,89.8818,165.3773
8.5469,0.2239,31.7592,0.5472,0.4519,0.0554,2.2433,89.8472,165.3919
8.5469,0.2243,31.379,0.5543,0.4605,0.0556,2.2451,89.8423,165.4563
8.5469,0.2238,31.4426,0.5512,0.4572,0.0567,2.2461,89.8375,165.5208
8.5469,0.2224,31.6071,0.5445,0.4485,0.0586,2.2469,89.8577,165.5867
8.5469,0.2208,31.5824,0.5343,0.4355,0.0596,2.2458,89.9313,165.6555
8.5469,0.2212,32.4704,0.5233,0.422,0.0585,2.2415,90.005,165.7244
8.5469,0.2259,33.3831,0.5149,0.4137,0.0552,2.2342,90.0759,165.8129
8.5469,0.2334,33.0051,0.5082,0.4104,0.0513,2.2265,90.1398,165.9537
8.5469,0.2399,33.166,0.5064,0.4097,0.0487,2.2217,90.2036,166.0945
8.5469,0.2414,33.327,0.5057,0.4091,0.0486,2.2216,90.2683,166.206
8.5469,0.2393,33.262,0.503,0.4065,0.0512,2.2252,90.3363,166.2154
8.5469,0.237,31.8649,0.4992,0.4026,0.0555,2.2306,90.4043,166.2249
8.5469,0.2355,32.0095,0.4939,0.4014,0.0595,2.2349,90.4691,166.2444
8.5469,0.2332,31.506,0.4921,0.4014,0.0615,2.2365,90.519,166.3115
8.5469,0.2301,32.6863,0.4903,0.4013,0.0604,2.2352,90.5689,166.3786
8.5469,0.2279,32.9434,0.4854,0.403,0.0578,2.2329,90.6214,166.4447
8.5469,0.2277,31.6647,0.4828,0.4036,0.0559,2.2322,90.6917,166.5043
8.5469,0.229,32.142,0.4844,0.405,0.0556,2.2336,90.762,166.5638
8.5469,0.2305,32.1436,0.4869,0.4056,0.0562,2.2359,90.8263,166.6218
8.5469,0.2313,32.9379,0.4916,0.4084,0.056,2.2368,90.8213,166.6612
8.5469,0.2316,34.0433,0.4965,0.4097,0.0547,2.2363,90.8163,166.7007
8.5469,0.2315,33.2261,0.5002,0.4068,0.0534,2.2355,90.811,166.7384
8.5469,0.231,32.0029,0.4956,0.4004,0.0526,2.2347,90.7956,166.7244
8.5469,0.2302,32.0209,0.4892,0.3973,0.0525,2.2339,90.7803,166.7103
8.5469,0.2298,31.3614,0.4844,0.3957,0.053,2.2331,90.765,166.6962
8.5469,0.2307,33.5099,0.4793,0.3945,0.0537,2.2326,90.7409,166.6632
8.5469,0.2324,34.5482,0.475,0.3921,0.0549,2.2327,90.7168,166.6299
8.5469,0.2336,34.1375,0.4727,0.391,0.0558,2.2324,90.6926,166.5966
8.5469,0.2335,35.1745,0.4704,0.3899,0.0559,2.2314,90.697,166.6421
8.5469,0.2327,33.8497,0.4673,0.3883,0.0549,2.2302,90.7033,166.6929
8.5469,0.2325,34.4733,0.4643,0.3891,0.0535,2.2294,90.7096,166.7438
8.5469,0.2338,33.8598,0.4634,0.3895,0.0529,2.2301,90.7179,166.8448
8.5469,0.2357,33.8692,0.4617,0.3908,0.0531,2.2318,90.7265,166.9521
8.5469,0.2359,33.685,0.4592,0.3922,0.0537,2.2335,90.7351,167.0595
8.5469,0.2332,33.2312,0.457,0.3921,0.0546,2.2354,90.7568,167.1069
8.5469,0.2294,34.1449,0.4542,0.3913,0.0559,2.2373,90.781,167.1429
8.5469,0.2274,32.6305,0.4521,0.3911,0.0574,2.239,90.8052,167.1788
8.5469,0.2284,31.7186,0.4518,0.3927,0.0584,2.24,90.7747,167.2797
8.5469,0.2316,32.3185,0.4512,0.3938,0.058,2.2398,90.7297,167.3978
8.5469,0.2346,32.4508,0.4506,0.3942,0.056,2.2382,90.6847,167.5158
8.5469,0.236,31.6984,0.4494,0.395,0.053,2.2351,90.6639,167.5448
8.5,0.2358,31.9021,0.4496,0.3952,0.0502,2.2321,90.6515,167.5432
8.5469,0.2345,31.8971,0.4499,0.3954,0.0491,2.2312,90.639,167.5416
8.5469,0.2335,32.5734,0.4503,0.3948,0.0503,2.2332,90.5871,167.5161
8.5469,0.2349,33.0371,0.4517,0.3962,0.0528,2.2366,90.5178,167.4802
8.5469,0.2375,32.4319,0.4546,0.4026,0.0555,2.2402,90.4485,167.4442
8.5469,0.2392,32.3952,0.4544,0.4026,0.0578,2.2427,90.3894,167.3663
8.5469,0.2389,32.7649,0.453,0.395,0.0597,2.2446,90.3357,167.2654
8.5469,0.24,32.5045,0.4525,0.3939,0.0615,2.2465,90.2821,167.1646
8.5234,0.2352,32.5395,0.4543,0.3952,0.0632,2.2483,90.2195,167.0661
8.5,0.2368,32.0582,0.4573,0.3975,0.0638,2.2488,90.1509,166.9691
8.5,0.2329,32.3917,0.4619,0.3994,0.0625,2.2461,90.0823,166.8722
8.5469,0.231,32.0746,0.4671,0.4012,0.0598,2.2407,90.0959,166.7654
8.5469,0.2273,31.3493,0.4732,0.4026,0.057,2.2352,90.1763,166.6507
8.5469,0.2239,31.9681,0.4783,0.4038,0.0552,2.2321,90.2568,166.5359
8.5469,0.223,32.3911,0.479,0.4033,0.0549,2.2321,90.3343,166.472
8.5469,0.2253,32.8025,0.4796,0.4027,0.0556,2.2336,90.4089,166.4581
8.5313,0.2332,32.7337,0.4753,0.4038,0.0564,2.2346,90.4835,166.4443
8.5469,0.2363,33.1293,0.4653,0.4001,0.0566,2.2343,90.5875,166.4068
8.5469,0.2406,33.8163,0.4556,0.3965,0.0562,2.2334,90.7268,166.3411
8.5469,0.2423,34.2464,0.4484,0.396,0.0564,2.2341,90.866,166.2753
8.5469,0.2412,33.762,0.4427,0.3966,0.0578,2.2363,91.0046,166.2437
8.5469,0.2388,32.8596,0.4394,0.3985,0.0596,2.2378,91.1423,166.2617
8.5469,0.2368,33.0413,0.4382,0.3985,0.0601,2.2371,91.2799,166.2797
8.5469,0.237,34.2586,0.4381,0.3979,0.0591,2.2356,91.4258,166.31
8.5469,0.2397,34.1845,0.4406,0.3984,0.0578,2.2348,91.5864,166.3623
8.5469,0.2426,33.2476,0.4426,0.3991,0.0571,2.2352,91.747,166.4147
8.5469,0.243,32.6932,0.4449,0.4021,0.057,2.2363,91.858,166.4552
8.5469,0.2408,32.6902,0.4485,0.4074,0.0572,2.2375,91.8593,166.4699
8.5469,0.2372,32.4382,0.4509,0.4096,0.0569,2.2382,91.8606,166.4846
8.5469,0.2337,32.4515,0.4533,0.4117,0.0557,2.2386,91.8685,166.4905
8.5469,0.2302,33.0371,0.4601,0.4153,0.0543,2.2383,91.8948,166.4716
8.5469,0.2283,33.3564,0.468,0.415,0.0531,2.2367,91.9212,166.4527
8.5469,0.2298,33.2332,0.4757,0.4133,0.0524,2.2342,91.9158,166.423
8.5469,0.2343,32.9843,0.487,0.4104,0.0525,2.232,91.7951,166.3535
8.5469,0.2387,32.7756,0.5021,0.414,0.0536,2.232,91.6744,166.2841
8.5469,0.2396,32.6342,0.5183,0.4226,0.0554,2.234,91.5646,166.2203
8.5469,0.2369,32.8916,0.5243,0.4355,0.0573,2.2372,91.5087,166.1843
8.5469,0.2334,32.958,0.514,0.4314,0.0586,2.2399,91.4527,166.1484
8.5469,0.2315,33.1055,0.4944,0.4178,0.0589,2.2405,91.3823,166.1156
8.5469,0.232,33.37,0.4753,0.4077,0.0587,2.2389,91.2055,166.1065
8.5469,0.2335,32.6909,0.4586,0.4055,0.0585,2.2361,91.0287,166.0975
8.5469,0.2336,31.2995,0.4485,0.4054,0.0582,2.233,90.8518,166.0903
8.5469,0.2316,32.3234,0.4445,0.4031,0.0576,2.2309,90.6734,166.1083
8.5469,0.2297,33.1911,0.4441,0.3992,0.0565,2.2298,90.495,166.1263
8.5469,0.2297,31.9201,0.446,0.396,0.055,2.2296,90.3232,166.1442
8.5469,0.2319,32.9512,0.4476,0.3939,0.0537,2.23,90.4239,166.1592
8.5469,0.2342,32.5367,0.4494,0.3948,0.0534,2.2305,90.5246,166.1742
8.5469,0.2347,32.9644,0.45,0.3979,0.0537,2.2308,90.6253,166.1892
8.5469,0.2331,32.7568,0.4488,0.4007,0.0537,2.2299,90.8125,166.1765
8.5469,0.2312,31.3401,0.446,0.4039,0.053,2.2282,91.002,166.163
8.5469,0.2301,31.5538,0.4412,0.4036,0.0516,2.226,91.1914,166.1496
8.5469,0.2301,31.8303,0.4366,0.4019,0.0505,2.2242,91.4566,166.0662
8.5469,0.2297,31.7755,0.432,0.3974,0.0501,2.2242,91.7277,165.9772
8.5469,0.2284,30.8834,0.4284,0.3935,0.0511,2.2269,91.9988,165.8883
8.5469,0.227,32.5149,0.4251,0.3899,0.0529,2.2318,92.1392,165.7655
8.5469,0.2277,33.0933,0.4231,0.3889,0.0547,2.2364,92.2617,165.6381
8.5469,0.2304,32.2735,0.4226,0.3891,0.0557,2.2382,92.3842,165.5106
8.5469,0.2325,33.0081,0.4228,0.3904,0.0561,2.2373,92.3376,165.372
8.5469,0.2323,32.2323,0.424,0.3952,0.0568,2.236,92.2567,165.2311
8.5469,0.2317,32.1111,0.425,0.396,0.058,2.2365,92.1758,165.0902
8.5469,0.2334,33.1322,0.4261,0.3944,0.0592,2.2378,92.0366,164.9994
8.5469,0.237,32.5135,0.4271,0.3946,0.0593,2.2378,91.8813,164.9224
8.5469,0.2398,33.0162,0.4285,0.3955,0.0583,2.2356,91.726,164.8455
8.5469,0.2413,33.4936,0.4295,0.3961,0.0569,2.2328,91.6133,164.7981
8.5469,0.2416,33.7577,0.4304,0.3964,0.0559,2.2315,91.5158,164.7614
8.5469,0.2408,33.7747,0.4318,0.3968,0.056,2.2328,91.4183,164.7247
8.5469,0.2379,33.6699,0.4312,0.396,0.0568,2.2363,91.3351,164.6845
8.5469,0.2326,34.2812,0.4312,0.3937,0.0581,2.2405,91.2583,164.6428
8.5469,0.2268,34.5218,0.4308,0.3948,0.0591,2.2437,91.1816,164.601
8.5,0.2254,32.6703,0.4313,0.399,0.0595,2.2452,91.1053,164.5791
8.5469,0.2202,31.5198,0.4318,0.4037,0.0596,2.2455,91.0292,164.5683
8.5469,0.2198,32.183,0.4315,0.4063,0.0595,2.2453,90.9531,164.5574
8.5469,0.2208,32.4419,0.431,0.4073,0.0592,2.2447,90.8611,164.582
8.5469,0.2228,32.8617,0.4305,0.4094,0.0585,2.2438,90.7579,164.6309
8.5469,0.2246,32.5888,0.4303,0.4098,0.0574,2.2424,90.6548,164.6798
8.5469,0.2256,32.5777,0.4302,0.4086,0.0559,2.2404,90.5449,164.7643
8.5469,0.2269,32.8408,0.429,0.4088,0.0541,2.2378,90.4293,164.8785
8.5469,0.2296,32.8906,0.4302,0.4122,0.0522,2.2347,90.3137,164.9928
8.5469,0.2337,33.4631,0.429,0.4119,0.0508,2.2321,90.1778,165.0942
8.5469,0.2379,33.0087,0.4288,0.4109,0.0502,2.2314,90.0213,165.1825
8.5469,0.2403,31.8935,0.4299,0.4111,0.051,2.2333,89.8647,165.2709
8.5469,0.2395,31.7299,0.4311,0.4129,0.0526,2.2363,89.732,165.3287
8.5469,0.2368,32.3113,0.4332,0.4145,0.0541,2.2379,89.6289,165.3489
8.5469,0.2349,33.1407,0.4355,0.4167,0.0544,2.2361,89.5258,165.3691
8.5469,0.235,33.391,0.4362,0.4171,0.0531,2.2318,89.442,165.3749
8.5469,0.2363,33.6283,0.437,0.4168,0.051,2.2282,89.3874,165.3591
8.5469,0.2353,33.3108,0.4351,0.4189,0.0493,2.2276,89.3328,165.3433
8.5469,0.2313,33.2094,0.4339,0.4197,0.0491,2.2302,89.3044,165.3381
8.5469,0.2263,33.7764,0.4316,0.4199,0.0499,2.2338,89.3246,165.3524
8.5469,0.223,34.7251,0.4277,0.4184,0.0505,2.2366,89.3448,165.3668
8.5469,0.2219,34.4601,0.4245,0.4171,0.0509,2.2382,89.4107,165.3937
8.5469,0.2217,33.8278,0.4217,0.4161,0.0517,2.2398,89.5813,165.4496
8.5469,0.2214,32.3078,0.4179,0.4144,0.0534,2.2418,89.7519,165.5056
8.5469,0.2206,32.5851,0.415,0.4128,0.0552,2.2437,89.9163,165.5779
8.5469,0.2197,32.2122,0.4108,0.411,0.0557,2.2445,90.0626,165.6982
8.5469,0.2192,32.0613,0.4084,0.4088,0.0549,2.2446,90.2088,165.8185
8.5469,0.2188,31.9105,0.4043,0.4092,0.054,2.2447,90.3467,165.941
8.5469,0.2184,31.7291,0.401,0.4076,0.0541,2.2464,90.4523,166.0719
8.5469,0.2175,32.2372,0.3983,0.4074,0.055,2.2487,90.558,166.2027
8.5469,0.2161,33.9549,0.3957,0.405,0.0558,2.2497,90.6516,166.3343
